Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,ZMM,0,1024,final time and size,131.74799314512492,131.0,13.09802856281501
experimental_run_61,0.5,ZMM,0,1024,further cooling,171.8924866961306,170.0,19.710437311203926
experimental_run_61,0.5,ZMM,0,1024,global Annealing,135.0330116352485,134.0,16.9603912870202
experimental_run_61,0.5,ZMM,0,1024,some more cooling,131.74799314512492,131.0,13.09802856281501
experimental_run_61,0.5,ZMM,0,1024,thermalizing_after_loops,131.54424100297646,131.0,16.673694605827748
experimental_run_61,0.5,ZMM,0,1024,thermalizing_between_loops,116.7136285740056,116.0,14.81264243322084
experimental_run_61,0.5,ZMM,30,256,Annealing_in_blocks,217.6924872094067,216.0,24.567706725504483
experimental_run_61,0.5,ZMM,30,256,collapsing outliers,216.04604613589444,215.0,23.116742551790704
experimental_run_61,0.5,ZMM,30,256,eliminating insignificant (purge),133.52544654878378,133.0,13.281931260794304
experimental_run_61,0.5,ZMM,30,256,final time and size,133.52544654878378,133.0,13.281931260794304
experimental_run_61,0.5,ZMM,30,256,further cooling,216.78359213715106,216.0,23.233533078368644
experimental_run_61,0.5,ZMM,30,256,global Annealing,193.03312090476618,192.0,20.62441072197977
experimental_run_61,0.5,ZMM,30,256,some more cooling,133.52544654878378,133.0,13.281931260794304
experimental_run_61,0.5,ZMM,30,256,thermalizing_after_loops,191.7014630643569,191.0,20.536190120894158
experimental_run_61,0.5,ZMM,30,256,thermalizing_between_loops,181.98393321963917,181.0,19.605952371826064
experimental_run_61,0.5,ZMM,30,1024,Annealing_in_blocks,184.03111752502932,183.0,22.92161313233987
experimental_run_61,0.5,ZMM,30,1024,collapsing outliers,212.94119238748084,212.0,23.700419268092556
experimental_run_61,0.5,ZMM,30,1024,eliminating insignificant (purge),133.0855957427618,132.0,13.231278474795477
experimental_run_61,0.5,ZMM,30,1024,final time and size,133.0855957427618,132.0,13.231278474795477
experimental_run_61,0.5,ZMM,30,1024,further cooling,213.65572291873366,212.0,23.848329485853164
experimental_run_61,0.5,ZMM,30,1024,global Annealing,186.4695589429061,185.0,21.87927010696251
experimental_run_61,0.5,ZMM,30,1024,some more cooling,133.0855957427618,132.0,13.231278474795477
experimental_run_61,0.5,ZMM,30,1024,thermalizing_after_loops,183.78425182646342,183.0,21.75213379802488
experimental_run_61,0.5,ZMM,30,1024,thermalizing_between_loops,169.61964462884458,169.0,20.486596035473504
experimental_run_62,0.01,HiggsGluonFusion,0,256,Annealing_in_blocks,30.896275002994372,31.0,3.5499747624003066
experimental_run_62,0.01,HiggsGluonFusion,0,256,collapsing outliers,177.29752066115702,176.0,19.91550478744815
experimental_run_62,0.01,HiggsGluonFusion,0,256,eliminating insignificant (purge),133.13666307342197,132.0,13.132616973995576
experimental_run_62,0.01,HiggsGluonFusion,0,256,final time and size,133.13666307342197,132.0,13.132616973995576
experimental_run_62,0.01,HiggsGluonFusion,0,256,further cooling,178.24649658641752,177.0,20.073173251444445
experimental_run_62,0.01,HiggsGluonFusion,0,256,global Annealing,156.8981914001677,156.0,17.464645177613573
experimental_run_62,0.01,HiggsGluonFusion,0,256,some more cooling,133.13666307342197,132.0,13.132616973995576
experimental_run_62,0.01,HiggsGluonFusion,0,256,thermalizing_after_loops,153.46269014253204,152.0,17.038267015223543
experimental_run_62,0.01,HiggsGluonFusion,0,256,thermalizing_between_loops,29.973529764043597,30.0,3.477994862043951
experimental_run_62,0.01,SToMuMu,0,256,Annealing_in_blocks,30.935126582278482,31.0,3.4618912847789205
experimental_run_62,0.01,SToMuMu,0,256,collapsing outliers,176.54430379746836,175.0,19.950682439053242
experimental_run_62,0.01,SToMuMu,0,256,eliminating insignificant (purge),132.75,132.0,12.99228711829384
experimental_run_62,0.01,SToMuMu,0,256,final time and size,132.75,132.0,12.99228711829384
experimental_run_62,0.01,SToMuMu,0,256,further cooling,177.49208860759492,176.0,20.110075864023873
experimental_run_62,0.01,SToMuMu,0,256,global Annealing,156.21518987341773,156.0,17.91495732626583
experimental_run_62,0.01,SToMuMu,0,256,some more cooling,132.75,132.0,12.99228711829384
experimental_run_62,0.01,SToMuMu,0,256,thermalizing_after_loops,152.8243670886076,151.0,17.336764374152228
experimental_run_62,0.01,SToMuMu,0,256,thermalizing_between_loops,30.01740506329114,30.0,3.4056931323961646
experimental_run_62,0.01,TTbar,0,256,Annealing_in_blocks,31.04780960404381,31.0,3.496007148548335
experimental_run_62,0.01,TTbar,0,256,collapsing outliers,178.38079191238415,177.0,20.255069965971416
experimental_run_62,0.01,TTbar,0,256,eliminating insignificant (purge),133.65859309182815,133.0,13.484580520668066
experimental_run_62,0.01,TTbar,0,256,final time and size,133.65859309182815,133.0,13.484580520668066
experimental_run_62,0.01,TTbar,0,256,further cooling,179.32645324347092,178.0,20.43723660067695
experimental_run_62,0.01,TTbar,0,256,global Annealing,157.73925863521484,157.0,17.903665169426187
experimental_run_62,0.01,TTbar,0,256,some more cooling,133.65859309182815,133.0,13.484580520668066
experimental_run_62,0.01,TTbar,0,256,thermalizing_after_loops,154.2723251895535,153.0,17.487946937333138
experimental_run_62,0.01,TTbar,0,256,thermalizing_between_loops,30.104675652906487,30.0,3.4188961824056836
experimental_run_62,0.01,ZMM,0,256,Annealing_in_blocks,30.8707648991084,31.0,3.4723429684366844
experimental_run_62,0.01,ZMM,0,256,collapsing outliers,177.08240262787425,176.0,19.50877323181532
experimental_run_62,0.01,ZMM,0,256,eliminating insignificant (purge),133.04045049272642,132.0,12.999875690145258
experimental_run_62,0.01,ZMM,0,256,final time and size,133.04045049272642,132.0,12.999875690145258
experimental_run_62,0.01,ZMM,0,256,further cooling,178.02740497419052,177.0,19.687639613058035
experimental_run_62,0.01,ZMM,0,256,global Annealing,156.83782261848899,156.0,17.19550387809621
experimental_run_62,0.01,ZMM,0,256,some more cooling,133.04045049272642,132.0,12.999875690145258
experimental_run_62,0.01,ZMM,0,256,thermalizing_after_loops,153.4167996245894,153.0,16.75470395009536
experimental_run_62,0.01,ZMM,0,256,thermalizing_between_loops,29.95129047395589,30.0,3.3902614502359283
experimental_run_63,0.5,HiggsGluonFusion,0,256,Annealing_in_blocks,151.37582050364006,151.0,17.15571732844412
experimental_run_63,0.5,HiggsGluonFusion,0,256,collapsing outliers,164.9094163981382,164.0,18.768959530384464
experimental_run_63,0.5,HiggsGluonFusion,0,256,eliminating insignificant (purge),130.59303019453395,130.0,12.853055295628565
experimental_run_63,0.5,HiggsGluonFusion,0,256,final time and size,130.59303019453395,130.0,12.853055295628565
experimental_run_63,0.5,HiggsGluonFusion,0,256,further cooling,165.72896527031867,165.0,18.954983925809657
experimental_run_63,0.5,HiggsGluonFusion,0,256,global Annealing,129.92385726220311,129.0,13.78919756748664
experimental_run_63,0.5,HiggsGluonFusion,0,256,some more cooling,130.59303019453395,130.0,12.853055295628565
experimental_run_63,0.5,HiggsGluonFusion,0,256,thermalizing_after_loops,129.90738751641007,129.0,13.792134742262128
experimental_run_63,0.5,HiggsGluonFusion,0,256,thermalizing_between_loops,129.92385726220311,129.0,13.78919756748664
experimental_run_63,0.5,SToMuMu,0,256,Annealing_in_blocks,151.10673234811165,151.0,17.105038423498588
experimental_run_63,0.5,SToMuMu,0,256,collapsing outliers,164.07389162561577,163.0,18.668580894818803
experimental_run_63,0.5,SToMuMu,0,256,eliminating insignificant (purge),130.10016420361248,129.0,12.683060215120058
experimental_run_63,0.5,SToMuMu,0,256,final time and size,130.10016420361248,129.0,12.683060215120058
experimental_run_63,0.5,SToMuMu,0,256,further cooling,164.86699507389162,164.0,18.85367070399762
experimental_run_63,0.5,SToMuMu,0,256,global Annealing,129.49261083743843,129.0,13.726428165363902
experimental_run_63,0.5,SToMuMu,0,256,some more cooling,130.10016420361248,129.0,12.683060215120058
experimental_run_63,0.5,SToMuMu,0,256,thermalizing_after_loops,129.46141215106732,129.0,13.741704626023115
experimental_run_63,0.5,SToMuMu,0,256,thermalizing_between_loops,129.49261083743843,129.0,13.726428165363902
experimental_run_63,0.5,TTbar,0,256,Annealing_in_blocks,152.24410278011794,151.0,17.472130656242527
experimental_run_63,0.5,TTbar,0,256,collapsing outliers,165.75926705981465,164.5,19.227452561625427
experimental_run_63,0.5,TTbar,0,256,eliminating insignificant (purge),131.02611625947767,130.0,13.26688629951379
experimental_run_63,0.5,TTbar,0,256,final time and size,131.02611625947767,130.0,13.26688629951379
experimental_run_63,0.5,TTbar,0,256,further cooling,166.62026116259477,165.0,19.400344277739787
experimental_run_63,0.5,TTbar,0,256,global Annealing,130.60214827295704,130.0,13.94399899909315
experimental_run_63,0.5,TTbar,0,256,some more cooling,131.02611625947767,130.0,13.26688629951379
experimental_run_63,0.5,TTbar,0,256,thermalizing_after_loops,130.58550968828982,130.0,13.948989822075415
experimental_run_63,0.5,TTbar,0,256,thermalizing_between_loops,130.60214827295704,130.0,13.94399899909315
experimental_run_63,0.5,ZMM,0,256,Annealing_in_blocks,166.4772809231879,159.0,30.55248085881303
experimental_run_63,0.5,ZMM,0,256,collapsing outliers,168.29120086548863,167.0,19.821203821344437
experimental_run_63,0.5,ZMM,0,256,eliminating insignificant (purge),131.25540930400288,131.0,12.969288906213183
experimental_run_63,0.5,ZMM,0,256,final time and size,131.25540930400288,131.0,12.969288906213183
experimental_run_63,0.5,ZMM,0,256,further cooling,169.14154345474216,168.0,20.02535084522279
experimental_run_63,0.5,ZMM,0,256,global Annealing,145.04372520735666,136.0,28.84639472480228
experimental_run_63,0.5,ZMM,0,256,some more cooling,131.25540930400288,131.0,12.969288906213183
experimental_run_63,0.5,ZMM,0,256,thermalizing_after_loops,139.9255319148936,136.0,21.999300177723725
experimental_run_63,0.5,ZMM,0,256,thermalizing_between_loops,145.04372520735666,136.0,28.84639472480228
experimental_run_64,0.25,HiggsGluonFusion,0,256,Annealing_in_blocks,151.34086766314255,150.0,17.095192553323486
experimental_run_64,0.25,HiggsGluonFusion,0,256,collapsing outliers,174.63531413294447,173.0,19.940737971181402
experimental_run_64,0.25,HiggsGluonFusion,0,256,eliminating insignificant (purge),132.84481711021996,132.0,13.134493841402067
experimental_run_64,0.25,HiggsGluonFusion,0,256,final time and size,132.84481711021996,132.0,13.134493841402067
experimental_run_64,0.25,HiggsGluonFusion,0,256,further cooling,175.27524608093327,174.0,20.039786530644765
experimental_run_64,0.25,HiggsGluonFusion,0,256,global Annealing,145.74334670069268,145.0,15.518505381154865
experimental_run_64,0.25,HiggsGluonFusion,0,256,some more cooling,132.84481711021996,132.0,13.134493841402067
experimental_run_64,0.25,HiggsGluonFusion,0,256,thermalizing_after_loops,143.77712966338558,143.0,15.314254942652216
experimental_run_64,0.25,HiggsGluonFusion,0,256,thermalizing_between_loops,129.91262607850285,129.0,13.73928264050733
experimental_run_64,0.25,SToMuMu,0,256,Annealing_in_blocks,151.03733766233765,151.0,17.077924762723548
experimental_run_64,0.25,SToMuMu,0,256,collapsing outliers,173.93993506493507,173.0,19.898963391614604
experimental_run_64,0.25,SToMuMu,0,256,eliminating insignificant (purge),132.4788961038961,131.0,12.982021692891927
experimental_run_64,0.25,SToMuMu,0,256,final time and size,132.4788961038961,131.0,12.982021692891927
experimental_run_64,0.25,SToMuMu,0,256,further cooling,174.56006493506493,173.0,19.970701206077955
experimental_run_64,0.25,SToMuMu,0,256,global Annealing,145.1818181818182,144.0,15.17119844903152
experimental_run_64,0.25,SToMuMu,0,256,some more cooling,132.4788961038961,131.0,12.982021692891927
experimental_run_64,0.25,SToMuMu,0,256,thermalizing_after_loops,143.24512987012986,142.5,14.954347079310155
experimental_run_64,0.25,SToMuMu,0,256,thermalizing_between_loops,129.44480519480518,129.0,13.70538576569005
experimental_run_64,0.25,TTbar,0,256,Annealing_in_blocks,151.98669972948602,151.0,17.337052153144377
experimental_run_64,0.25,TTbar,0,256,collapsing outliers,175.404869251578,174.0,20.259965586697234
experimental_run_64,0.25,TTbar,0,256,eliminating insignificant (purge),133.1598286744815,132.0,13.419933634371663
experimental_run_64,0.25,TTbar,0,256,final time and size,133.1598286744815,132.0,13.419933634371663
experimental_run_64,0.25,TTbar,0,256,further cooling,176.05399008115418,175.0,20.361996034538336
experimental_run_64,0.25,TTbar,0,256,global Annealing,146.36102344454463,146.0,15.665821103300576
experimental_run_64,0.25,TTbar,0,256,some more cooling,133.1598286744815,132.0,13.419933634371663
experimental_run_64,0.25,TTbar,0,256,thermalizing_after_loops,144.3809738503156,144.0,15.485675463451473
experimental_run_64,0.25,TTbar,0,256,thermalizing_between_loops,130.404869251578,130.0,13.872455187310793
experimental_run_64,0.25,ZMM,0,256,Annealing_in_blocks,151.41790796371808,151.0,17.267417889089284
experimental_run_64,0.25,ZMM,0,256,collapsing outliers,174.39335940750604,173.0,19.89831756165197
experimental_run_64,0.25,ZMM,0,256,eliminating insignificant (purge),132.69568111841556,132.0,13.139944113747982
experimental_run_64,0.25,ZMM,0,256,final time and size,132.69568111841556,132.0,13.139944113747982
experimental_run_64,0.25,ZMM,0,256,further cooling,175.0322043771324,174.0,20.009906286870887
experimental_run_64,0.25,ZMM,0,256,global Annealing,145.66980111508695,145.0,15.690492625269076
experimental_run_64,0.25,ZMM,0,256,some more cooling,132.69568111841556,132.0,13.139944113747982
experimental_run_64,0.25,ZMM,0,256,thermalizing_after_loops,143.72364150786385,143.0,15.451050272218206
experimental_run_64,0.25,ZMM,0,256,thermalizing_between_loops,129.87018390613298,129.0,13.856573088278228
experimental_run_65,0.25,HiggsGluonFusion,0,256,Annealing_in_blocks,151.32791421653408,150.0,17.028158627362444
experimental_run_65,0.25,HiggsGluonFusion,0,256,collapsing outliers,174.44430992736076,173.0,19.954070977863726
experimental_run_65,0.25,HiggsGluonFusion,0,256,eliminating insignificant (purge),132.69301279833968,132.0,13.113400370675082
experimental_run_65,0.25,HiggsGluonFusion,0,256,final time and size,132.69301279833968,132.0,13.113400370675082
experimental_run_65,0.25,HiggsGluonFusion,0,256,further cooling,175.07402282947078,174.0,20.055347729114974
experimental_run_65,0.25,HiggsGluonFusion,0,256,global Annealing,145.66983742649603,145.0,15.475134871193982
experimental_run_65,0.25,HiggsGluonFusion,0,256,some more cooling,132.69301279833968,132.0,13.113400370675082
experimental_run_65,0.25,HiggsGluonFusion,0,256,thermalizing_after_loops,143.71342096160498,143.0,15.268445722867256
experimental_run_65,0.25,HiggsGluonFusion,0,256,thermalizing_between_loops,129.86924939467312,129.0,13.674074250755789
experimental_run_65,0.25,SToMuMu,0,256,Annealing_in_blocks,148.11111111111111,149.0,12.949964760631099
experimental_run_65,0.25,SToMuMu,0,256,collapsing outliers,170.61111111111111,166.5,16.582741075808354
experimental_run_65,0.25,SToMuMu,0,256,eliminating insignificant (purge),131.19444444444446,127.5,9.962270092545443
experimental_run_65,0.25,SToMuMu,0,256,final time and size,131.19444444444446,127.5,9.962270092545443
experimental_run_65,0.25,SToMuMu,0,256,further cooling,171.08333333333334,166.5,16.470536464504477
experimental_run_65,0.25,SToMuMu,0,256,global Annealing,143.13888888888889,142.0,12.043143343301269
experimental_run_65,0.25,SToMuMu,0,256,some more cooling,131.19444444444446,127.5,9.962270092545443
experimental_run_65,0.25,SToMuMu,0,256,thermalizing_after_loops,141.19444444444446,140.5,11.585260202872178
experimental_run_65,0.25,SToMuMu,0,256,thermalizing_between_loops,128.16666666666666,129.5,10.85357084097211
experimental_run_65,0.25,ZMM,0,256,Annealing_in_blocks,151.39836924868956,150.0,17.21247316022861
experimental_run_65,0.25,ZMM,0,256,collapsing outliers,174.07396622015142,173.0,19.627862199890426
experimental_run_65,0.25,ZMM,0,256,eliminating insignificant (purge),132.4973791496797,132.0,12.972051470118467
experimental_run_65,0.25,ZMM,0,256,final time and size,132.4973791496797,132.0,12.972051470118467
experimental_run_65,0.25,ZMM,0,256,further cooling,174.73209085614442,173.0,19.73868256481324
experimental_run_65,0.25,ZMM,0,256,global Annealing,145.5857115123277,144.0,15.487658151663126
experimental_run_65,0.25,ZMM,0,256,some more cooling,132.4973791496797,132.0,12.972051470118467
experimental_run_65,0.25,ZMM,0,256,thermalizing_after_loops,143.62958648806057,143.0,15.262373627375128
experimental_run_65,0.25,ZMM,0,256,thermalizing_between_loops,129.79926227916908,129.0,13.763088649151406
experimental_run_66,DA,HiggsGluonFusion,0,256,collapsing outliers,185.48738054398433,185.0,20.704055390041933
experimental_run_66,DA,HiggsGluonFusion,0,256,eliminating insignificant (purge),134.39941190884588,134.0,13.196450107933948
experimental_run_66,DA,HiggsGluonFusion,0,256,final time and size,134.39941190884588,134.0,13.196450107933948
experimental_run_66,DA,HiggsGluonFusion,0,256,further cooling,186.2643959813771,185.0,20.806421420817845
experimental_run_66,DA,HiggsGluonFusion,0,256,global Annealing,162.35175202156333,161.0,17.975234906957688
experimental_run_66,DA,HiggsGluonFusion,0,256,some more cooling,134.39941190884588,134.0,13.196450107933948
experimental_run_66,DA,SToMuMu,0,256,collapsing outliers,184.93333333333334,184.0,20.732806963329793
experimental_run_66,DA,SToMuMu,0,256,eliminating insignificant (purge),134.17142857142858,133.0,13.198345376994732
experimental_run_66,DA,SToMuMu,0,256,final time and size,134.17142857142858,133.0,13.198345376994732
experimental_run_66,DA,SToMuMu,0,256,further cooling,185.66349206349207,184.0,20.931740843741107
experimental_run_66,DA,SToMuMu,0,256,global Annealing,162.05714285714285,161.0,18.345212154506886
experimental_run_66,DA,SToMuMu,0,256,some more cooling,134.17142857142858,133.0,13.198345376994732
experimental_run_66,DA,TTbar,0,256,collapsing outliers,186.2805002842524,185.0,20.960984273192405
experimental_run_66,DA,TTbar,0,256,eliminating insignificant (purge),134.71529277998863,134.0,13.486274043392077
experimental_run_66,DA,TTbar,0,256,final time and size,134.71529277998863,134.0,13.486274043392077
experimental_run_66,DA,TTbar,0,256,further cooling,187.06571915861284,186.0,21.07905027533633
experimental_run_66,DA,TTbar,0,256,global Annealing,162.9793064241046,162.0,18.362855914717876
experimental_run_66,DA,TTbar,0,256,some more cooling,134.71529277998863,134.0,13.486274043392077
experimental_run_66,DA,ZMM,0,256,collapsing outliers,185.18705992802379,184.0,20.542116287340967
experimental_run_66,DA,ZMM,0,256,eliminating insignificant (purge),134.23752151462995,133.0,13.193998502559108
experimental_run_66,DA,ZMM,0,256,final time and size,134.23752151462995,133.0,13.193998502559108
experimental_run_66,DA,ZMM,0,256,further cooling,185.9590830855891,185.0,20.66770867862215
experimental_run_66,DA,ZMM,0,256,global Annealing,162.14629948364887,161.0,17.95271157524584
experimental_run_66,DA,ZMM,0,256,some more cooling,134.23752151462995,133.0,13.193998502559108
