Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,TTbar,30,1024,further cooling,61630.13993213993,55877.0,27236.21062710391
experimental_run_61,0.5,TTbar,30,1024,global Annealing,11206.079326079325,10385.0,4624.086409868682
experimental_run_61,0.5,TTbar,30,1024,some more cooling,7178.500058500059,6300.0,3582.118840948717
experimental_run_61,0.5,TTbar,30,1024,thermalizing_after_loops,3988.1997191997193,3221.0,2989.180783529257
experimental_run_61,0.5,TTbar,30,1024,thermalizing_between_loops,21635.783315783316,19796.0,10253.030984284453
experimental_run_61,0.5,ZMM,0,256,Annealing_in_blocks,25381.60906671561,23678.0,6540.95431520368
experimental_run_61,0.5,ZMM,0,256,collapsing outliers,491.541616958796,0.0,713.5822692903647
experimental_run_61,0.5,ZMM,0,256,eliminating insignificant (purge),83683.41708727172,77098.0,35077.16047328398
experimental_run_61,0.5,ZMM,0,256,final time and size,241529.5070202808,225988.0,82404.2540657868
experimental_run_61,0.5,ZMM,0,256,further cooling,46682.04726071396,43436.0,18507.64347842069
experimental_run_61,0.5,ZMM,0,256,global Annealing,7849.145269340185,7290.0,3103.1472204980832
experimental_run_61,0.5,ZMM,0,256,some more cooling,5979.885014224098,5291.0,2806.945963002904
